,Auctions,Average unique bidders
7819,aiywh,37.333333333333336
7820,w7p1p,3.6666666666666665
7821,gulps,0.6666666666666666
7822,kex6f,0.6666666666666666
7823,adijr,3.0
7824,smxqz,13.0
7825,rg05l,2.0
7826,7xcrw,9.666666666666666
7827,maytz,0.3333333333333333
7828,4c4py,13.666666666666666
7829,6517x,4.666666666666667
7830,ku0jr,1.3333333333333333
7831,vs8fu,32.666666666666664
7832,akytw,164.0
7833,nm6v3,4.666666666666667
7834,15c2s,0.3333333333333333
7835,u1q18,3.0
7836,zwcuh,2.0
7837,q1gbb,93.66666666666667
7838,ki2dc,8.333333333333334
7839,qy8gt,7.0
7840,z9tt1,1.6666666666666667
7841,omng0,1.0
7842,6378d,0.6666666666666666
7843,lx703,68.0
7844,rpzb9,3.0
7845,sb8v5,62.0
7846,lk0aa,8.333333333333334
7847,cd8zs,1.0
7848,xqw4o,0.3333333333333333
7849,z6rlj,1.0
7850,13j8d,4.333333333333333
7851,9cs8a,0.3333333333333333
7852,780hh,2.6666666666666665
7853,lwlf2,7.333333333333333
7854,cyn5g,5.0
7855,rlmd3,8.666666666666666
7856,h3slg,1.3333333333333333
7857,cgqnd,0.3333333333333333
7858,p0cr0,4.666666666666667
7859,sjexs,4.333333333333333
7860,mtyu6,2.3333333333333335
7861,nlxyd,2.6666666666666665
7862,bqiz9,24.333333333333332
7863,1fwws,7.0
7864,6z9k0,17.333333333333332
7865,29dfg,0.3333333333333333
7866,2q41z,1.0
7867,mfos0,3.0
7868,gk1s3,0.3333333333333333
7869,0646m,0.3333333333333333
7870,qfcjv,0.3333333333333333
7871,gf5h1,20.666666666666668
7872,me86r,0.6666666666666666
7873,edb23,27.666666666666668
7874,me7y5,1.0
7875,ubbh9,3.3333333333333335
7876,6c3df,9.666666666666666
7877,ti510,0.6666666666666666
7878,ou7bj,7.333333333333333
7879,ks4q8,8.333333333333334
7880,1q2mp,15.0
7881,y0ijh,8.333333333333334
7882,l407r,5.666666666666667
7883,ysaa6,4.333333333333333
7884,ea3xj,9.0
7885,olwoj,1.6666666666666667
7886,72r2k,1.0
7887,ue3il,1.3333333333333333
7888,wscxj,7.333333333333333
7889,bw5z8,1.0
7890,ytkk6,27.333333333333332
7891,pz7om,2.3333333333333335
7892,n7iif,14.666666666666666
7893,ww1mt,0.3333333333333333
7894,sdtzu,1.0
7895,7rl2e,6.333333333333333
7896,c81m5,8.0
7897,cu9dk,21.666666666666668
7898,96jnf,2.3333333333333335
7899,dadjp,1.0
7900,ac9j6,24.333333333333332
7901,qt7j2,0.6666666666666666
7902,77yze,38.333333333333336
7903,4o6o8,8.666666666666666
7904,sb5ho,1.3333333333333333
7905,zkp3x,9.333333333333334
7906,2urvc,5.0
7907,g11a9,0.6666666666666666
7908,quhkn,0.3333333333333333
7909,25i4k,14.333333333333334
7910,najvr,10.0
7911,mnuw7,24.333333333333332
7912,o5t8l,1.3333333333333333
7913,cmnhp,2.0
7914,r48qt,5.0
7915,ud04x,7.666666666666667
7916,f7f1c,3.0
7917,cze6x,4.333333333333333
7918,q222o,3.0
7919,08c1i,1.0
7920,ko8rr,16.0
7921,mwc9p,0.3333333333333333
7922,4atmk,2.0
7923,gexaz,2.0
7924,qnwci,1.6666666666666667
7925,n8i2v,3.6666666666666665
7926,boej3,11.333333333333334
7927,apra3,0.3333333333333333
7928,dvtf4,9.0
7929,4wsgq,1.0
7930,vdkpr,2.3333333333333335
7931,hrhiq,0.3333333333333333
7932,wifys,0.6666666666666666
7933,t0w92,1.0
7934,d86oc,7.666666666666667
7935,8khlt,0.3333333333333333
7936,bd4k2,2.0
7937,ujfh2,14.333333333333334
7938,sq50l,15.666666666666666
7939,eb4xu,1.6666666666666667
7940,muhz6,4.333333333333333
7941,9ak4u,6.666666666666667
7942,y0lzd,2.0
7943,sfyme,4.0
7944,he85r,0.3333333333333333
7945,9ro30,0.3333333333333333
7946,3rr5a,69.0
7947,1lhtp,0.6666666666666666
7948,ft576,1.0
7949,s7aaw,38.0
7950,f90f1,15.666666666666666
7951,ujzic,1.3333333333333333
7952,13zxd,7.0
7953,7b4f3,3.6666666666666665
7954,uxtry,1.3333333333333333
7955,rpt44,0.6666666666666666
7956,694mg,0.6666666666666666
7957,iz5rn,12.0
7958,l0j1z,2.3333333333333335
7959,s9c4r,10.0
7960,90at6,2.6666666666666665
7961,67rdh,24.0
7962,obbny,250.0
7963,9u3g0,1.3333333333333333
7964,psb0m,1.3333333333333333
7965,qviw4,6.333333333333333
7966,qqdkr,2.0
7967,a9oxx,8.0
7968,a2rla,23.0
7969,8ww5e,1.3333333333333333
7970,wm9ny,1.3333333333333333
7971,bsboa,12.0
7972,5be8c,44.0
7973,0xq47,1.3333333333333333
7974,45ruc,20.333333333333332
7975,ffqxw,2.3333333333333335
7976,3t6ck,2.3333333333333335
7977,9ps7l,0.3333333333333333
7978,nslhc,2.0
7979,3dsvo,9.333333333333334
7980,v2gbg,2.3333333333333335
7981,d1zap,1.0
7982,7ntli,0.3333333333333333
7983,a7jdu,12.333333333333334
7984,d7zvw,1.3333333333333333
7985,ox6b6,179.0
7986,4k33p,12.333333333333334
7987,mydd2,2.3333333333333335
7988,2wa7g,7.333333333333333
7989,p7vfq,0.6666666666666666
7990,sdstq,15.333333333333334
7991,xxa1v,2.3333333333333335
7992,2ocqm,5.0
7993,v8mxd,19.0
7994,nbkld,30.0
7995,kxx77,0.6666666666666666
7996,fikja,4.0
7997,98lri,1.0
7998,ndjsy,3.0
7999,rt819,1.6666666666666667
8000,bvq7t,6.666666666666667
8001,qprnc,8.333333333333334
8002,hhgmc,14.333333333333334
8003,f6bn0,1.3333333333333333
8004,fu77m,12.333333333333334
8005,2xjns,0.3333333333333333
8006,c5q5y,10.666666666666666
8007,8hwsn,10.333333333333334
8008,2gvwc,0.3333333333333333
8009,zkobe,0.3333333333333333
8010,69g0e,2.0
8011,cna4t,2.6666666666666665
8012,bq24m,1.6666666666666667
8013,xy20j,19.333333333333332
8014,u6yex,3.0
8015,lbev8,1.3333333333333333
8016,r5dty,34.333333333333336
8017,9erm6,9.666666666666666
8018,l8c92,30.333333333333332
8019,r9b8o,9.0
8020,bil22,0.6666666666666666
8021,u732n,3.3333333333333335
8022,7ig70,1.0
8023,240zt,1.6666666666666667
8024,3c9eb,17.666666666666668
8025,pptes,5.0
8026,32bvq,0.3333333333333333
8027,0dvrd,0.6666666666666666
8028,h7da4,11.333333333333334
8029,gms0v,13.0
8030,cuk0b,12.666666666666666
8031,3sn39,6.333333333333333
8032,ag0at,0.3333333333333333
8033,rji4t,76.0
8034,49n8r,1.3333333333333333
8035,xa6km,0.3333333333333333
8036,5yhdj,1.0
8037,i9p8b,0.3333333333333333
8038,h96cd,0.6666666666666666
8039,b9xf7,0.3333333333333333
8040,wgbu9,0.6666666666666666
8041,u7q3b,0.6666666666666666
8042,lvztv,1.6666666666666667
8043,fey3b,2.0
8044,gxhm5,5.0
8045,sng5p,0.6666666666666666
8046,jeywe,1.6666666666666667
8047,gcwf8,6.666666666666667
8048,dxdf7,1.0
8049,9hjgy,11.0
8050,7cf10,16.666666666666668
8051,br4uu,5.666666666666667
8052,50bm5,3.0
8053,hpv6z,1.3333333333333333
8054,dqpls,10.333333333333334
8055,b7i8b,16.666666666666668
8056,yva9r,4.0
8057,w5zlr,16.0
8058,wtzri,2.3333333333333335
8059,w1zie,4.666666666666667
8060,897x3,0.3333333333333333
8061,8akx1,1.3333333333333333
8062,1m0kb,15.666666666666666
8063,cre3h,32.333333333333336
8064,3lkm3,0.3333333333333333
8065,6i5jz,16.666666666666668
8066,jm970,11.333333333333334
8067,ro4wq,7.0
8068,rlfz8,1.0
8069,30jdh,7.666666666666667
8070,ised1,23.0
8071,ay01i,9.0
8072,wy5pu,0.6666666666666666
8073,79ujy,5.333333333333333
8074,fo2j3,4.666666666666667
8075,6bx5g,4.666666666666667
8076,giskf,45.0
8077,4ppve,16.666666666666668
8078,3vga7,0.6666666666666666
8079,zw2mv,19.666666666666668
8080,ygvox,0.6666666666666666
8081,0tiqt,1.3333333333333333
8082,i3sb8,1.3333333333333333
8083,kxx8g,8.0
8084,mdcbc,68.66666666666667
8085,0hyxf,0.3333333333333333
8086,rsjeu,16.666666666666668
8087,a2u7y,9.666666666666666
8088,6986r,52.0
8089,w12fm,7.0
8090,vcvh0,0.3333333333333333
8091,st6pg,2.0
8092,yhf5o,0.3333333333333333
8093,4h28q,1.3333333333333333
8094,75ln8,4.0
8095,zhr0p,1.3333333333333333
8096,a7dhp,3.6666666666666665
8097,0uh9v,1.6666666666666667
8098,gdxzp,0.6666666666666666
8099,ogm69,0.3333333333333333
8100,bu3dt,2.0
8101,0xdrc,0.6666666666666666
8102,sn3ge,1.3333333333333333
8103,dgxaw,0.3333333333333333
8104,321ju,1.6666666666666667
8105,fexar,1.6666666666666667
8106,g6822,3.3333333333333335
8107,bxfxg,6.0
8108,f94nb,11.0
8109,syaih,4.333333333333333
8110,yyzzu,0.6666666666666666
8111,zg2ct,7.666666666666667
8112,j7sy6,1.0
8113,qfxz3,7.333333333333333
8114,ds0of,0.3333333333333333
8115,022yv,1.6666666666666667
8116,mclzu,4.333333333333333
8117,9yv74,0.3333333333333333
8118,6t1xa,1.6666666666666667
8119,2nbrc,6.666666666666667
8120,wkqfj,25.666666666666668
8121,39x37,1.6666666666666667
8122,0u6ql,16.666666666666668
8123,3568d,5.666666666666667
8124,nj8ci,1.6666666666666667
8125,ry5ue,0.6666666666666666
8126,vmqm5,24.333333333333332
8127,jkyzt,94.33333333333333
8128,xtst5,8.333333333333334
8129,zqdip,50.666666666666664
8130,mbgye,0.3333333333333333
8131,igy9b,6.666666666666667
8132,1x48v,0.3333333333333333
8133,rzccw,0.3333333333333333
8134,5qebs,1.6666666666666667
8135,cl3cf,53.666666666666664
8136,j976a,5.666666666666667
8137,wa1mj,0.3333333333333333
8138,i2wqu,4.333333333333333
8139,0r028,0.3333333333333333
8140,lgf4w,0.3333333333333333
8141,pf6rv,0.3333333333333333
8142,ntjde,9.0
8143,n4r9g,6.666666666666667
8144,j5z9a,3.6666666666666665
8145,ej6vz,0.3333333333333333
8146,95ig5,2.0
8147,8cy95,2.6666666666666665
8148,toxfq,117.66666666666667
8149,8jtjf,4.333333333333333
8150,x8pwa,0.3333333333333333
8151,lblip,2.6666666666666665
8152,q7yk6,4.666666666666667
8153,c8rmg,2.6666666666666665
8154,yw6rq,0.6666666666666666
8155,tf3ny,0.3333333333333333
8156,js5fx,5.666666666666667
8157,7utx5,2.0
8158,e111t,0.3333333333333333
8159,j8i9l,13.0
8160,2rv1n,0.3333333333333333
8161,j2iw8,89.66666666666667
8162,8539e,0.3333333333333333
8163,3fma4,8.333333333333334
8164,z3rp4,118.0
8165,vgeck,3.6666666666666665
8166,m8dfs,0.6666666666666666
8167,mk8s4,23.333333333333332
8168,sxrt6,0.6666666666666666
8169,xr5uw,2.6666666666666665
8170,7ra6o,6.666666666666667
8171,f3hs3,12.0
8172,r32cd,4.333333333333333
8173,5x2gi,6.0
8174,sbl7p,2.3333333333333335
8175,7e9o2,0.6666666666666666
8176,21gh7,19.666666666666668
8177,532t4,0.6666666666666666
8178,q1gba,1.0
8179,pqfbq,28.0
8180,9iq87,34.0
8181,rz48p,0.6666666666666666
8182,lalh9,4.333333333333333
8183,q69zy,1.3333333333333333
8184,7lurp,0.6666666666666666
8185,za3np,0.6666666666666666
8186,z5b1z,2.6666666666666665
8187,b3hju,18.0
8188,xcuwt,0.3333333333333333
8189,nv0hh,10.0
8190,29nfk,2.3333333333333335
8191,9gfin,8.333333333333334
8192,vagau,0.6666666666666666
8193,hfqck,0.6666666666666666
8194,99mzw,0.3333333333333333
8195,67w1g,8.333333333333334
8196,b2gb6,5.0
8197,tl88g,1.0
8198,cwkx0,0.3333333333333333
8199,hqd8e,7.333333333333333
8200,f7hhz,1.0
8201,e0o9m,0.3333333333333333
8202,ck0a2,3.6666666666666665
8203,4fpbu,4.333333333333333
8204,ql1g4,3.0
8205,h3w0g,10.0
8206,lazh8,1.0
8207,ey37z,0.3333333333333333
8208,jiczl,40.0
8209,cbvog,164.66666666666666
8210,yiz3u,0.3333333333333333
8211,iyrr1,3.3333333333333335
8212,jub84,5.333333333333333
8213,b6vuh,8.333333333333334
8214,j7fsx,2.0
8215,b29c6,0.3333333333333333
8216,6uta8,1.0
8217,6dun5,0.3333333333333333
8218,bpq0y,1.6666666666666667
8219,edbe6,0.3333333333333333
8220,epu7q,10.333333333333334
8221,w58ag,22.0
8222,kv2ls,8.333333333333334
8223,gulas,20.333333333333332
8224,r9gpw,1.0
8225,n2fpp,5.666666666666667
8226,7q5x2,4.0
8227,zvcka,36.0
8228,6307x,11.0
8229,tuv9k,8.0
8230,cfr4p,2.0
8231,dvki7,36.0
8232,oo3kp,0.3333333333333333
8233,3g8su,10.333333333333334
8234,5dn4g,7.333333333333333
8235,w91kj,2.0
8236,xwri2,6.333333333333333
8237,acgrg,6.666666666666667
8238,itynd,0.6666666666666666
8239,1iyru,6.0
8240,e8rlp,2.6666666666666665
8241,ctbkt,16.0
8242,7jcb0,4.333333333333333
8243,b8dsa,0.3333333333333333
8244,nj6lq,3.3333333333333335
8245,ms86i,4.666666666666667
8246,daa3d,0.3333333333333333
8247,ke6jt,0.6666666666666666
8248,910k0,10.0
8249,ajdez,0.6666666666666666
8250,x2xmh,2.3333333333333335
8251,hvheg,0.6666666666666666
8252,6hmhk,4.666666666666667
8253,g3wwe,3.6666666666666665
8254,im3yk,138.0
8255,80kz9,1.6666666666666667
8256,gfl6b,1.3333333333333333
8257,5n5k9,0.3333333333333333
8258,lswz2,0.3333333333333333
8259,rktkk,0.6666666666666666
8260,xsn92,1.0
8261,yqf88,2.0
8262,ruaso,8.666666666666666
8263,662yy,2.6666666666666665
8264,2f8tc,11.0
8265,ueu9z,3.3333333333333335
8266,op7s0,1.0
8267,5rzso,19.333333333333332
8268,mbjfp,2.6666666666666665
8269,9jpao,1.0
8270,yxg6i,7.333333333333333
8271,f250j,0.3333333333333333
8272,77z5c,63.666666666666664
8273,kvenw,0.3333333333333333
8274,cf0b3,3.0
8275,masl4,3.0
8276,t2bn0,0.6666666666666666
8277,1r5oc,0.3333333333333333
8278,yjnms,25.666666666666668
8279,egdsi,0.3333333333333333
8280,jf1rq,5.333333333333333
8281,6ngpj,10.333333333333334
8282,bvntb,15.333333333333334
8283,k2a11,1.3333333333333333
8284,zgc28,10.666666666666666
8285,sxmdz,2.0
8286,3yrw8,1.3333333333333333
8287,jq06r,25.0
8288,rhhjx,32.333333333333336
8289,fop31,1.0
8290,0ovc4,0.6666666666666666
8291,6pho7,6.666666666666667
8292,3o9yt,0.3333333333333333
8293,l8ac2,1.0
8294,lf1lj,0.6666666666666666
8295,yv58d,13.0
8296,gtrv8,5.333333333333333
8297,rinrj,3.6666666666666665
8298,ub8kw,1.6666666666666667
8299,brf3w,2.3333333333333335
8300,2nupv,1.6666666666666667
8301,w4p6o,6.333333333333333
8302,1t2dc,7.0
8303,jdvjb,2.0
8304,vw0yl,0.3333333333333333
8305,dx115,0.3333333333333333
8306,4mn20,4.666666666666667
8307,nldvu,3.0
8308,crmmz,6.333333333333333
8309,ybdkf,5.666666666666667
8310,5lhs6,7.666666666666667
8311,i86bg,37.0
8312,0fyqt,1.3333333333333333
8313,pcgmh,9.0
8314,anob2,13.333333333333334
8315,4zs07,0.6666666666666666
8316,uzlxb,6.0
8317,of6v5,9.666666666666666
8318,1urkx,0.3333333333333333
8319,fbp7d,2.6666666666666665
8320,lg4jz,0.6666666666666666
8321,i2woh,0.3333333333333333
8322,3o69a,5.0
8323,2unqu,0.3333333333333333
8324,2t9re,35.666666666666664
8325,xdxdq,1.3333333333333333
8326,1l09i,11.0
8327,axc3b,73.0
8328,crh9c,0.6666666666666666
8329,3cf7k,20.0
8330,fb06y,31.0
8331,3rw00,2.3333333333333335
8332,llcil,2.6666666666666665
8333,nxf81,4.666666666666667
8334,mo25j,8.333333333333334
8335,je1ut,135.66666666666666
8336,qz2mk,1.3333333333333333
8337,kst60,0.3333333333333333
8338,ql1ht,49.333333333333336
8339,3mh2u,0.3333333333333333
8340,szssw,4.666666666666667
8341,r7xca,15.666666666666666
8342,5wzy0,19.0
8343,7148l,0.6666666666666666
8344,80fpl,2.0
8345,tk7wj,0.3333333333333333
8346,f140q,1.0
8347,1gisf,2.0
8348,ur9th,0.3333333333333333
8349,qjvh2,1.0
8350,1f2rb,37.333333333333336
8351,114i6,0.6666666666666666
8352,ufnn2,0.6666666666666666
8353,01b3e,11.333333333333334
8354,rcncu,0.3333333333333333
8355,ass0i,7.666666666666667
8356,obrso,167.33333333333334
8357,fvki4,9.333333333333334
8358,9ce3t,1.0
8359,mdatj,11.333333333333334
8360,qsera,1.0
8361,cew0k,30.333333333333332
8362,3wbwg,49.666666666666664
8363,rb3qs,5.333333333333333
8364,k3awy,4.666666666666667
8365,tbtom,1.6666666666666667
8366,vfd2u,0.6666666666666666
8367,a2wjy,1.0
8368,t2cg5,0.3333333333333333
8369,8hvgd,1.3333333333333333
8370,v5xzc,1.3333333333333333
8371,01l8f,15.0
8372,k30mh,27.666666666666668
8373,owgfw,0.6666666666666666
8374,kfz50,1.0
8375,rpjz4,3.6666666666666665
8376,dwku2,27.333333333333332
8377,650tl,10.666666666666666
8378,zwmrq,10.333333333333334
8379,skx7d,25.0
8380,coiim,5.666666666666667
8381,p50lf,0.6666666666666666
8382,shf9a,1.3333333333333333
8383,gr5mh,0.6666666666666666
8384,va43w,2.0
8385,n95yz,5.666666666666667
8386,lp0l0,2.3333333333333335
8387,zgzlu,0.6666666666666666
8388,mg7mk,0.3333333333333333
8389,phbnm,5.0
8390,mkl4f,0.3333333333333333
8391,u36hi,12.333333333333334
8392,af3ni,0.6666666666666666
8393,qat0j,0.3333333333333333
8394,aoa5x,4.333333333333333
8395,pbr85,0.3333333333333333
8396,gajkc,7.0
8397,o3yt3,8.333333333333334
8398,sahfl,1.0
8399,pc0ll,3.0
8400,fcwk0,1.0
8401,01dgm,3.0
8402,bbysi,2.0
8403,wrfmb,0.6666666666666666
8404,bml39,3.0
8405,nwikx,18.333333333333332
8406,jpgdd,0.6666666666666666
8407,77zzd,0.3333333333333333
8408,bb4t5,7.0
8409,qf4ed,49.666666666666664
8410,613yo,5.0
8411,8x8at,2.6666666666666665
8412,z9kf2,1.6666666666666667
8413,m7gjd,67.0
8414,68dra,27.333333333333332
8415,q3r0i,0.3333333333333333
8416,qpslu,14.0
8417,ze13m,7.333333333333333
8418,h1p2z,0.3333333333333333
8419,3xpzf,0.6666666666666666
8420,mijmn,0.6666666666666666
8421,tpzpb,6.666666666666667
8422,zwwia,1.3333333333333333
8423,1qxqo,34.0
8424,ve6a9,78.66666666666667
8425,q5a5r,3.0
8426,1fria,0.6666666666666666
8427,xzf8i,3.6666666666666665
8428,mwsov,3.6666666666666665
8429,6zd6q,2.6666666666666665
8430,5kj2r,30.666666666666668
8431,47ru6,13.0
8432,w9epg,12.333333333333334
8433,ix9ow,0.3333333333333333
8434,jj2gx,1.0
8435,3nzgx,8.0
8436,a8hm7,3.0
8437,ngify,0.3333333333333333
8438,5k5fg,1.3333333333333333
8439,wqsxz,212.0
8440,o9vg5,0.3333333333333333
8441,huzqa,0.6666666666666666
8442,jadct,0.6666666666666666
8443,7dha8,13.666666666666666
8444,muion,15.0
8445,tmc9u,1.0
8446,zp95y,1.0
8447,n9gq7,1.6666666666666667
8448,7en8i,1.3333333333333333
8449,3s5iv,2.3333333333333335
8450,utuo2,0.6666666666666666
8451,37p6w,0.3333333333333333
8452,8kv67,2.6666666666666665
8453,hvsuj,12.666666666666666
8454,r78ft,0.3333333333333333
8455,33zh7,0.6666666666666666
8456,cr2qq,0.6666666666666666
8457,1mykd,2.0
8458,bc5n9,1.0
8459,a3j5i,2.6666666666666665
8460,q3n0d,75.66666666666667
8461,c3ft8,1.3333333333333333
8462,qmnes,12.0
8463,1l0kl,13.333333333333334
8464,j6ri5,2.0
8465,8vqfi,6.0
8466,orh0j,5.0
8467,plku8,15.0
8468,utj5b,0.3333333333333333
8469,vzqlp,2.3333333333333335
8470,74ion,0.6666666666666666
8471,pzuyf,0.3333333333333333
8472,dzn4u,5.333333333333333
8473,wxfr0,7.0
8474,bno61,17.0
8475,b9kca,4.666666666666667
8476,k4pw0,17.333333333333332
8477,1ndtu,2.3333333333333335
8478,z55ag,41.666666666666664
8479,t9syk,3.6666666666666665
8480,gjk8t,1.3333333333333333
8481,i2ztm,5.0
8482,phse1,72.33333333333333
8483,5f8kj,53.0
8484,u6pvf,2.6666666666666665
8485,3fm2i,1.3333333333333333
8486,9zlh2,2.0
8487,op1k1,1.0
8488,yqp3l,2.6666666666666665
8489,swj3d,35.666666666666664
8490,i1qd7,0.6666666666666666
8491,sed9j,7.0
8492,qvwgg,2.0
8493,s1qj8,7.0
8494,5fe7o,2.6666666666666665
8495,1lyyb,1.6666666666666667
8496,fcodl,0.6666666666666666
8497,hg29c,3.6666666666666665
8498,vdfu8,0.3333333333333333
8499,ozscr,0.3333333333333333
8500,w74we,11.0
8501,rcbp5,0.3333333333333333
8502,uppv5,40.666666666666664
8503,o9m75,3.6666666666666665
8504,r2hmk,0.3333333333333333
8505,zf8jq,1.3333333333333333
8506,t1vvv,0.6666666666666666
8507,0kq47,9.666666666666666
8508,7z7ik,8.333333333333334
8509,5u99c,0.6666666666666666
8510,sf101,2.6666666666666665
8511,u3n9d,14.0
8512,3uuxd,12.333333333333334
8513,lngis,4.666666666666667
8514,824vl,5.666666666666667
8515,nfobw,1.0
8516,phlvh,3.0
8517,wp035,32.666666666666664
8518,iwwkp,19.666666666666668
8519,mrn7b,3.3333333333333335
8520,0fv0r,5.0
8521,qlb8x,14.666666666666666
8522,gc1qc,26.0
8523,7jxy3,58.666666666666664
8524,c9ox9,36.666666666666664
8525,2l6cp,0.3333333333333333
8526,cv0gs,1.6666666666666667
8527,vin3d,7.0
8528,gddn2,36.0
8529,hx24z,2.6666666666666665
8530,rmrju,16.0
8531,crj6r,19.333333333333332
8532,74579,40.333333333333336
8533,vd4zj,2.0
8534,c1r17,34.0
8535,2jffg,0.6666666666666666
8536,cu5g8,1.3333333333333333
8537,hx194,0.3333333333333333
8538,zpbv9,8.0
8539,txwi7,2.0
8540,x7cxo,6.333333333333333
8541,6c518,0.6666666666666666
8542,r57ok,1.0
8543,8u67z,1.0
8544,iq11c,0.6666666666666666
8545,wylh4,4.666666666666667
8546,dccvv,1.3333333333333333
8547,5njef,0.3333333333333333
8548,58uai,30.666666666666668
8549,hhoj6,0.6666666666666666
8550,oybjt,3.6666666666666665
8551,d7y6n,3.3333333333333335
8552,qyk84,6.333333333333333
8553,ofa24,15.0
8554,qylld,0.3333333333333333
8555,ep3xa,0.6666666666666666
8556,k5nl3,9.666666666666666
8557,o7fch,0.6666666666666666
8558,zq69v,59.0
8559,dv4uo,1.0
8560,99axo,0.3333333333333333
8561,rbowk,10.0
8562,df0bn,3.0
8563,1reey,6.0
8564,ewn4v,115.0
8565,dm6ph,2.3333333333333335
8566,0liv5,1.0
8567,kko29,1.3333333333333333
8568,c0bgr,1.0
8569,ldski,0.3333333333333333
8570,stum3,1.6666666666666667
8571,l91xa,19.333333333333332
8572,m5cq4,45.333333333333336
8573,3lil5,1.0
8574,0r1ao,3.6666666666666665
8575,rlvys,7.0
8576,t4vjl,0.3333333333333333
8577,11355,13.333333333333334
8578,9y63m,0.6666666666666666
8579,wi3hb,2.0
8580,qpobu,16.333333333333332
8581,rwoqu,1.0
8582,gthbi,2.0
8583,3h0nk,98.33333333333333
8584,f3s5n,2.0
8585,ofcfg,9.0
8586,ad8db,0.3333333333333333
8587,x0bn4,35.666666666666664
8588,kqb1i,2.0
8589,q39j8,1.3333333333333333
8590,09wll,1.0
8591,kvax9,2.6666666666666665
8592,948q5,29.333333333333332
8593,jrmpn,0.6666666666666666
8594,crsvb,1.3333333333333333
8595,97d82,16.666666666666668
8596,ehns3,2.6666666666666665
8597,fvcy0,2.0
8598,zu7fv,9.333333333333334
8599,g4ucn,2.0
8600,1dhtu,6.666666666666667
8601,xvvky,2.6666666666666665
8602,no9aj,1.3333333333333333
8603,yvcnh,2.0
8604,bkvbe,3.3333333333333335
8605,ihoyo,0.3333333333333333
8606,ds8p2,0.3333333333333333
8607,rxvz7,0.3333333333333333
8608,qyqvg,15.333333333333334
8609,abogu,2.0
8610,5wjsq,5.666666666666667
8611,ujhch,14.0
8612,hnp2s,21.666666666666668
8613,921zm,1.0
8614,ffgca,2.6666666666666665
8615,wx4cf,7.333333333333333
8616,wx3kf,48.333333333333336
